experiment_id,transcript_id,model_name,technique_name,name_en,human_evaluator_score,human_evaluator_comments
"942","42","Gemma-SEA-LION v4 4B","structured-output","egg","",""
"942","42","Gemma-SEA-LION v4 4B","structured-output","anchovies","",""
"942","42","Gemma-SEA-LION v4 4B","structured-output","preserved vegetables","",""
"942","42","Gemma-SEA-LION v4 4B","structured-output","chili peppers","",""
"943","43","Gemma-SEA-LION v4 4B","structured-output","rice","",""
"943","43","Gemma-SEA-LION v4 4B","structured-output","chicken","",""
"943","43","Gemma-SEA-LION v4 4B","structured-output","egg","",""
"943","43","Gemma-SEA-LION v4 4B","structured-output","red onion","",""
"943","43","Gemma-SEA-LION v4 4B","structured-output","garlic","",""
"943","43","Gemma-SEA-LION v4 4B","structured-output","chili peppers","",""
"944","44","Gemma-SEA-LION v4 4B","structured-output","cooked rice","",""
"944","44","Gemma-SEA-LION v4 4B","structured-output","egg","",""
"944","44","Gemma-SEA-LION v4 4B","structured-output","dried anchovies","",""
"944","44","Gemma-SEA-LION v4 4B","structured-output","red onion","",""
"944","44","Gemma-SEA-LION v4 4B","structured-output","garlic","",""
"944","44","Gemma-SEA-LION v4 4B","structured-output","chili peppers","",""
"945","45","Gemma-SEA-LION v4 4B","structured-output","rice","",""
"945","45","Gemma-SEA-LION v4 4B","structured-output","chicken","",""
"945","45","Gemma-SEA-LION v4 4B","structured-output","egg","",""
"945","45","Gemma-SEA-LION v4 4B","structured-output","red onion","",""
"945","45","Gemma-SEA-LION v4 4B","structured-output","garlic","",""
"945","45","Gemma-SEA-LION v4 4B","structured-output","chili pepper","",""
"946","46","Gemma-SEA-LION v4 4B","structured-output","rice","",""
"946","46","Gemma-SEA-LION v4 4B","structured-output","chicken","",""
"946","46","Gemma-SEA-LION v4 4B","structured-output","egg","",""
"946","46","Gemma-SEA-LION v4 4B","structured-output","red onion","",""
"946","46","Gemma-SEA-LION v4 4B","structured-output","garlic","",""
"946","46","Gemma-SEA-LION v4 4B","structured-output","chili pepper","",""
"947","47","Gemma-SEA-LION v4 4B","structured-output","rice","",""
"947","47","Gemma-SEA-LION v4 4B","structured-output","chicken","",""
"947","47","Gemma-SEA-LION v4 4B","structured-output","egg","",""
"947","47","Gemma-SEA-LION v4 4B","structured-output","shrimp","",""
"947","47","Gemma-SEA-LION v4 4B","structured-output","red onion","",""
"947","47","Gemma-SEA-LION v4 4B","structured-output","garlic","",""
"947","47","Gemma-SEA-LION v4 4B","structured-output","chili pepper","",""
"948","48","Gemma-SEA-LION v4 4B","structured-output","rice","",""
"948","48","Gemma-SEA-LION v4 4B","structured-output","pandan leaves","",""
"948","48","Gemma-SEA-LION v4 4B","structured-output","coconut milk","",""
"948","48","Gemma-SEA-LION v4 4B","structured-output","egg","",""
"948","48","Gemma-SEA-LION v4 4B","structured-output","anchovies","",""
"948","48","Gemma-SEA-LION v4 4B","structured-output","red beans","",""
"948","48","Gemma-SEA-LION v4 4B","structured-output","lime","",""
"949","49","Gemma-SEA-LION v4 4B","structured-output","rice","",""
"949","49","Gemma-SEA-LION v4 4B","structured-output","chicken","",""
"949","49","Gemma-SEA-LION v4 4B","structured-output","egg","",""
"949","49","Gemma-SEA-LION v4 4B","structured-output","red onion","",""
"949","49","Gemma-SEA-LION v4 4B","structured-output","garlic","",""
"949","49","Gemma-SEA-LION v4 4B","structured-output","soy sauce","",""
"949","49","Gemma-SEA-LION v4 4B","structured-output","chili","",""
"950","50","Gemma-SEA-LION v4 4B","structured-output","rice","",""
"950","50","Gemma-SEA-LION v4 4B","structured-output","egg","",""
"950","50","Gemma-SEA-LION v4 4B","structured-output","chicken stock","",""
"950","50","Gemma-SEA-LION v4 4B","structured-output","soy sauce","",""
"963","13","MedGemma 4B","structured-output","rice","",""
"963","13","MedGemma 4B","structured-output","egg","",""
"963","13","MedGemma 4B","structured-output","fish sauce","",""
"963","13","MedGemma 4B","structured-output","red onion","",""
"963","13","MedGemma 4B","structured-output","garlic","",""
"963","13","MedGemma 4B","structured-output","red chili","",""
"963","13","MedGemma 4B","structured-output","mint leaves","",""
"963","13","MedGemma 4B","structured-output","salt","",""
"963","13","MedGemma 4B","structured-output","sugar","",""
"965","15","MedGemma 4B","structured-output","Rice","",""
"965","15","MedGemma 4B","structured-output","Egg","",""
"965","15","MedGemma 4B","structured-output","Meat","",""
"965","15","MedGemma 4B","structured-output","Onion","",""
"965","15","MedGemma 4B","structured-output","Chili","",""
"965","15","MedGemma 4B","structured-output","Salt","",""
"965","15","MedGemma 4B","structured-output","Sugar","",""
"965","15","MedGemma 4B","structured-output","Black Pepper","",""
"967","17","MedGemma 4B","structured-output","rice","",""
"967","17","MedGemma 4B","structured-output","egg","",""
"967","17","MedGemma 4B","structured-output","fish (e.g., ikan bilis)","",""
"967","17","MedGemma 4B","structured-output","red onion","",""
"967","17","MedGemma 4B","structured-output","garlic","",""
"967","17","MedGemma 4B","structured-output","chili pepper (bird's eye chili)","",""
"967","17","MedGemma 4B","structured-output","sweet soy sauce (kecap manis)","",""
"967","17","MedGemma 4B","structured-output","water","",""
"967","17","MedGemma 4B","structured-output","cooking oil (e.g., vegetable oil)","",""
"969","19","MedGemma 4B","structured-output","rice","",""
"969","19","MedGemma 4B","structured-output","egg","",""
"969","19","MedGemma 4B","structured-output","fish sauce","",""
"969","19","MedGemma 4B","structured-output","chili sauce","",""
"969","19","MedGemma 4B","structured-output","red onion","",""
"969","19","MedGemma 4B","structured-output","garlic","",""
"969","19","MedGemma 4B","structured-output","dried chili","",""
"969","19","MedGemma 4B","structured-output","salt","",""
"969","19","MedGemma 4B","structured-output","pepper","",""
"973","23","MedGemma 4B","structured-output","rice","",""
"973","23","MedGemma 4B","structured-output","egg","",""
"973","23","MedGemma 4B","structured-output","vegetables","",""
"973","23","MedGemma 4B","structured-output","sauce","",""
"973","23","MedGemma 4B","structured-output","red onion","",""
"973","23","MedGemma 4B","structured-output","garlic","",""
"973","23","MedGemma 4B","structured-output","chili pepper","",""
"973","23","MedGemma 4B","structured-output","water","",""
"978","28","MedGemma 4B","structured-output","rice","",""
"978","28","MedGemma 4B","structured-output","egg","",""
"978","28","MedGemma 4B","structured-output","dried fish (anchovies)","",""
"978","28","MedGemma 4B","structured-output","red onion","",""
"978","28","MedGemma 4B","structured-output","garlic","",""
"978","28","MedGemma 4B","structured-output","chili pepper","",""
"978","28","MedGemma 4B","structured-output","salt","",""
"978","28","MedGemma 4B","structured-output","chili sauce","",""
"979","29","MedGemma 4B","structured-output","Rice","",""
"979","29","MedGemma 4B","structured-output","Egg","",""
"979","29","MedGemma 4B","structured-output","Meat","",""
"979","29","MedGemma 4B","structured-output","Onion","",""
"979","29","MedGemma 4B","structured-output","Shallot","",""
"979","29","MedGemma 4B","structured-output","Lemongrass","",""
"979","29","MedGemma 4B","structured-output","Chili Flower","",""
"979","29","MedGemma 4B","structured-output","Salt","",""
"979","29","MedGemma 4B","structured-output","Oil","",""
"980","30","MedGemma 4B","structured-output","Rice","",""
"980","30","MedGemma 4B","structured-output","Egg","",""
"980","30","MedGemma 4B","structured-output","Meat (chicken)","",""
"980","30","MedGemma 4B","structured-output","Sweet Soy Sauce (Kecap Manis)","",""
"980","30","MedGemma 4B","structured-output","Chili Powder","",""
"980","30","MedGemma 4B","structured-output","Water","",""
"980","30","MedGemma 4B","structured-output","Salt","",""
"985","35","MedGemma 4B","structured-output","Rice","",""
"985","35","MedGemma 4B","structured-output","Egg","",""
"985","35","MedGemma 4B","structured-output","Meat","",""
"985","35","MedGemma 4B","structured-output","Vegetables","",""
"985","35","MedGemma 4B","structured-output","Onion","",""
"985","35","MedGemma 4B","structured-output","Ginger","",""
"985","35","MedGemma 4B","structured-output","Black Pepper","",""
"985","35","MedGemma 4B","structured-output","Sugar","",""
"985","35","MedGemma 4B","structured-output","Sweet Soy Sauce","",""
"988","38","MedGemma 4B","structured-output","Rice","",""
"988","38","MedGemma 4B","structured-output","Egg","",""
"988","38","MedGemma 4B","structured-output","Meat","",""
"988","38","MedGemma 4B","structured-output","Onion","",""
"988","38","MedGemma 4B","structured-output","Shallot","",""
"988","38","MedGemma 4B","structured-output","Chili","",""
"988","38","MedGemma 4B","structured-output","Salt","",""
"988","38","MedGemma 4B","structured-output","Sugar","",""
