experiment_id,transcript_id,model_name,technique_name,name_original,name_en,hallucination_flag
"856","6","Qwen 2.5 3B Instruct","structured-output","3 biji bawang putih, haluskan","3 cloves of white garlic, minced","YES"
"856","6","Qwen 2.5 3B Instruct","structured-output","1 keping gula merah, haluskan","1 piece of dark brown sugar, minced","YES"
"856","6","Qwen 2.5 3B Instruct","structured-output","1/2 cawan santan manis","Half a cup of sweetened milk powder","YES"
"856","6","Qwen 2.5 3B Instruct","structured-output","secukup rasa garam","to taste salt","NO"
"857","7","Qwen 2.5 3B Instruct","structured-output","Telur (ayam) dalam jumlah cukup rasa","Egg (chicken)","YES"
"857","7","Qwen 2.5 3B Instruct","structured-output","Telur ayam dalam jumlah cukup rasa","Egg (chicken)","YES"
"858","8","Qwen 2.5 3B Instruct","structured-output","","","YES"
"859","9","Qwen 2.5 3B Instruct","structured-output","telur dadar","fried egg","YES"
"859","9","Qwen 2.5 3B Instruct","structured-output","tepung telur","egg flour","YES"
"860","10","Qwen 2.5 3B Instruct","structured-output","telur dadar","omelette","YES"
"860","10","Qwen 2.5 3B Instruct","structured-output","ubi kelebi","tapioka","YES"
"860","10","Qwen 2.5 3B Instruct","structured-output","tepung beras","rice flour","YES"
"860","10","Qwen 2.5 3B Instruct","structured-output","bawang merah","red onion","YES"
"860","10","Qwen 2.5 3B Instruct","structured-output","bawang putih","white onion","YES"
"860","10","Qwen 2.5 3B Instruct","structured-output","terasi","tamarind","YES"
"860","10","Qwen 2.5 3B Instruct","structured-output","santan","coconut milk","YES"
"860","10","Qwen 2.5 3B Instruct","structured-output","garam","salt","YES"
"861","11","Qwen 2.5 3B Instruct","structured-output","","","YES"
"862","12","Qwen 2.5 3B Instruct","structured-output","telur","egg","YES"
"863","13","Qwen 2.5 3B Instruct","structured-output","telur dadar","fried eggs","YES"
"863","13","Qwen 2.5 3B Instruct","structured-output","tepung","flour","YES"
"863","13","Qwen 2.5 3B Instruct","structured-output","tepung terigu","all-purpose flour","YES"
"863","13","Qwen 2.5 3B Instruct","structured-output","air","water","YES"
"863","13","Qwen 2.5 3B Instruct","structured-output","pewarisan","baking powder","YES"
"863","13","Qwen 2.5 3B Instruct","structured-output","garam","salt","YES"
"864","14","Qwen 2.5 3B Instruct","structured-output","Sayuran sayur dan buah","Vegetables and fruits","YES"
"864","14","Qwen 2.5 3B Instruct","structured-output","Telur","Egg","YES"
"865","15","Qwen 2.5 3B Instruct","structured-output","","","YES"
"866","16","Qwen 2.5 3B Instruct","structured-output","telur","egg","NO"
"867","17","Qwen 2.5 3B Instruct","structured-output","2 bawang merah, cincang","2 shallots, finely chopped","YES"
"867","17","Qwen 2.5 3B Instruct","structured-output","1/2 biji bawang besar, cincang","half of a large shallot, finely chopped","YES"
"867","17","Qwen 2.5 3B Instruct","structured-output","2 biji udang, dipisahkan dalam air asam","2 pieces of prawns, separated in lemon juice","YES"
"867","17","Qwen 2.5 3B Instruct","structured-output","1 ulas kacang merah, cincang","1 clove of red kidney bean, finely chopped","YES"
"867","17","Qwen 2.5 3B Instruct","structured-output","3 sudu besar bawang putih, cincang","3 cloves of white garlic, finely chopped","YES"
"867","17","Qwen 2.5 3B Instruct","structured-output","6 sudu besar telur, cincang","6 pieces of egg, finely chopped","NO"
"867","17","Qwen 2.5 3B Instruct","structured-output","1 ulas cili padi, cincang","half a chili pepper, finely chopped","YES"
"868","18","Qwen 2.5 3B Instruct","structured-output","","","YES"
"869","19","Qwen 2.5 3B Instruct","structured-output","Telur","Egg","YES"
"870","20","Qwen 2.5 3B Instruct","structured-output","","","YES"
"871","21","Qwen 2.5 3B Instruct","structured-output","telur","egg","YES"
"872","22","Qwen 2.5 3B Instruct","structured-output","telur","egg","NO"
"872","22","Qwen 2.5 3B Instruct","structured-output","nasi","rice","YES"
"873","23","Qwen 2.5 3B Instruct","structured-output","","","YES"
"874","24","Qwen 2.5 3B Instruct","structured-output","telur","egg","YES"
"875","25","Qwen 2.5 3B Instruct","structured-output","","","YES"
"876","26","Qwen 2.5 3B Instruct","structured-output","telur","egg","YES"
"876","26","Qwen 2.5 3B Instruct","structured-output","bawang merah","shallot","NO"
"876","26","Qwen 2.5 3B Instruct","structured-output","bawang putih","garlic","NO"
"876","26","Qwen 2.5 3B Instruct","structured-output","kecap manis","soy sauce","YES"
"876","26","Qwen 2.5 3B Instruct","structured-output","tepung terigu","all-purpose flour","YES"
"877","27","Qwen 2.5 3B Instruct","structured-output","nasi","rice","YES"
"877","27","Qwen 2.5 3B Instruct","structured-output","telur","egg","YES"
"877","27","Qwen 2.5 3B Instruct","structured-output","ikan basa","catfish","YES"
"877","27","Qwen 2.5 3B Instruct","structured-output","sayuran sayur","any vegetables","YES"
"878","28","Qwen 2.5 3B Instruct","structured-output","Telur, udang, wortel, bawang merah, bawang putih, jahe, minyak sayur","Egg, shrimp, carrot, red onion, white onion, galangal, vegetable oil","YES"
"878","28","Qwen 2.5 3B Instruct","structured-output","mie instan","instant noodles","YES"
"878","28","Qwen 2.5 3B Instruct","structured-output","sudu besar bawang putih, sudu besar udang, biji wortel, secukup rasa telur, sudu kecil tepung terigu","tablespoon white onion, handful shrimp, piece carrot, few eggs, teaspoon flour","YES"
"878","28","Qwen 2.5 3B Instruct","structured-output","ulas jahe","cloves galangal","YES"
"878","28","Qwen 2.5 3B Instruct","structured-output","secukup rasa telur","few eggs, to taste","YES"
"878","28","Qwen 2.5 3B Instruct","structured-output","sudu besar bawang putih","tablespoon white onion","YES"
"878","28","Qwen 2.5 3B Instruct","structured-output","sudu kecil bawang putih","tablespoon white onion","YES"
"878","28","Qwen 2.5 3B Instruct","structured-output","sudu besar tepung terigu","tablespoon flour","YES"
"879","29","Qwen 2.5 3B Instruct","structured-output","","","YES"
"901","1","Gemma-SEA-LION v4 4B","structured-output","nasi","rice","YES"
"901","1","Gemma-SEA-LION v4 4B","structured-output","ayam","chicken","YES"
"901","1","Gemma-SEA-LION v4 4B","structured-output","telur","egg","YES"
"901","1","Gemma-SEA-LION v4 4B","structured-output","bawang merah","red onion","YES"
"901","1","Gemma-SEA-LION v4 4B","structured-output","bawang putih","garlic","YES"
"901","1","Gemma-SEA-LION v4 4B","structured-output","sosu","soy sauce","YES"
"902","2","Gemma-SEA-LION v4 4B","structured-output","nasi","rice","NO"
"902","2","Gemma-SEA-LION v4 4B","structured-output","ayam","chicken","YES"
"902","2","Gemma-SEA-LION v4 4B","structured-output","telur","egg","NO"
"902","2","Gemma-SEA-LION v4 4B","structured-output","bawang merah","red onion","YES"
"902","2","Gemma-SEA-LION v4 4B","structured-output","bawang putih","garlic","YES"
"902","2","Gemma-SEA-LION v4 4B","structured-output","cili api","chili pepper","YES"
"903","3","Gemma-SEA-LION v4 4B","structured-output","nasi","rice","YES"
"903","3","Gemma-SEA-LION v4 4B","structured-output","daun pandan","pandan leaves","YES"
"903","3","Gemma-SEA-LION v4 4B","structured-output","kurma","dates","YES"
"903","3","Gemma-SEA-LION v4 4B","structured-output","telur","egg","YES"
"903","3","Gemma-SEA-LION v4 4B","structured-output","ikan bilis","anchovies","YES"
"903","3","Gemma-SEA-LION v4 4B","structured-output"," kacang merah","red beans","YES"
"904","4","Gemma-SEA-LION v4 4B","structured-output","nasi","rice","YES"
"904","4","Gemma-SEA-LION v4 4B","structured-output","ayam","chicken","YES"
"904","4","Gemma-SEA-LION v4 4B","structured-output","telur","egg","YES"
"904","4","Gemma-SEA-LION v4 4B","structured-output","bawang merah","red onion","YES"
"904","4","Gemma-SEA-LION v4 4B","structured-output","bawang putih","garlic","NO"
"904","4","Gemma-SEA-LION v4 4B","structured-output","cili api","chili pepper","YES"
"905","5","Gemma-SEA-LION v4 4B","structured-output","nasi","rice","YES"
"905","5","Gemma-SEA-LION v4 4B","structured-output","ayam","chicken","YES"
"905","5","Gemma-SEA-LION v4 4B","structured-output","telur","egg","YES"
"905","5","Gemma-SEA-LION v4 4B","structured-output","bawang merah","red onion","YES"
"905","5","Gemma-SEA-LION v4 4B","structured-output","bawang putih","garlic","NO"
"905","5","Gemma-SEA-LION v4 4B","structured-output","sosu masak","soy sauce","YES"
"906","6","Gemma-SEA-LION v4 4B","structured-output","nasi","rice","YES"
"906","6","Gemma-SEA-LION v4 4B","structured-output","ayam","chicken","YES"
"906","6","Gemma-SEA-LION v4 4B","structured-output","telur","egg","YES"
"906","6","Gemma-SEA-LION v4 4B","structured-output","bawang merah","red onion","YES"
"906","6","Gemma-SEA-LION v4 4B","structured-output","bawang putih","garlic","YES"
"906","6","Gemma-SEA-LION v4 4B","structured-output","sosu masak","soy sauce","YES"
"906","6","Gemma-SEA-LION v4 4B","structured-output","kunyit","turmeric","YES"
"907","7","Gemma-SEA-LION v4 4B","structured-output","nasi","rice","YES"
"907","7","Gemma-SEA-LION v4 4B","structured-output","daun pandan","pandan leaves","YES"
"907","7","Gemma-SEA-LION v4 4B","structured-output","air pati","coconut milk","YES"
"907","7","Gemma-SEA-LION v4 4B","structured-output","telur","egg","YES"
"907","7","Gemma-SEA-LION v4 4B","structured-output","ikan bilis","anchovies","YES"
"907","7","Gemma-SEA-LION v4 4B","structured-output","songe","preserved vegetables","YES"
"908","8","Gemma-SEA-LION v4 4B","structured-output","nasi","rice","NO"
"908","8","Gemma-SEA-LION v4 4B","structured-output","ayam","chicken","YES"
"908","8","Gemma-SEA-LION v4 4B","structured-output","telur","egg","NO"
"908","8","Gemma-SEA-LION v4 4B","structured-output","sup ayam","chicken stock","YES"
"908","8","Gemma-SEA-LION v4 4B","structured-output","bawang merah","red onion","YES"
"908","8","Gemma-SEA-LION v4 4B","structured-output","bawang putih","garlic","YES"
"909","9","Gemma-SEA-LION v4 4B","structured-output","nasi","rice","YES"
"909","9","Gemma-SEA-LION v4 4B","structured-output","telur","egg","NO"
"909","9","Gemma-SEA-LION v4 4B","structured-output","sup ayam","chicken stock","YES"
"909","9","Gemma-SEA-LION v4 4B","structured-output","bawang merah","red onion","NO"
"909","9","Gemma-SEA-LION v4 4B","structured-output","bawang putih","garlic","NO"
"909","9","Gemma-SEA-LION v4 4B","structured-output","cabai","chili","NO"
"910","10","Gemma-SEA-LION v4 4B","structured-output","nasi","rice","YES"
"910","10","Gemma-SEA-LION v4 4B","structured-output","daun pandan","pandan leaves","YES"
"910","10","Gemma-SEA-LION v4 4B","structured-output","kurma","dates","YES"
"910","10","Gemma-SEA-LION v4 4B","structured-output","telur","egg","YES"
"910","10","Gemma-SEA-LION v4 4B","structured-output","ikan bilis","anchovies","YES"
"910","10","Gemma-SEA-LION v4 4B","structured-output"," kacang merah","red beans","YES"
"911","11","Gemma-SEA-LION v4 4B","structured-output","nasi","rice","YES"
"911","11","Gemma-SEA-LION v4 4B","structured-output","daun pandan","pandan leaves","YES"
"911","11","Gemma-SEA-LION v4 4B","structured-output","air pati","coconut milk","NO"
"911","11","Gemma-SEA-LION v4 4B","structured-output","telur","egg","NO"
"911","11","Gemma-SEA-LION v4 4B","structured-output","ikan bilis","dried anchovies","YES"
"911","11","Gemma-SEA-LION v4 4B","structured-output","badam","almonds","YES"
"912","12","Gemma-SEA-LION v4 4B","structured-output","nasi","rice","NO"
"912","12","Gemma-SEA-LION v4 4B","structured-output","ayam","chicken","YES"
"912","12","Gemma-SEA-LION v4 4B","structured-output","telur","egg","YES"
"912","12","Gemma-SEA-LION v4 4B","structured-output","bawang merah","red onion","YES"
"912","12","Gemma-SEA-LION v4 4B","structured-output","bawang putih","garlic","YES"
"912","12","Gemma-SEA-LION v4 4B","structured-output","cili api","chili peppers","YES"
"913","13","Gemma-SEA-LION v4 4B","structured-output","nasi","rice","YES"
"913","13","Gemma-SEA-LION v4 4B","structured-output","telur","egg","YES"
"913","13","Gemma-SEA-LION v4 4B","structured-output","sup ayam","chicken stock","YES"
"913","13","Gemma-SEA-LION v4 4B","structured-output","sos cili","soy sauce","YES"
"915","15","Gemma-SEA-LION v4 4B","structured-output","nasi","cooked rice","YES"
"915","15","Gemma-SEA-LION v4 4B","structured-output","telur","egg","YES"
"915","15","Gemma-SEA-LION v4 4B","structured-output","ikan","fish","YES"
"915","15","Gemma-SEA-LION v4 4B","structured-output","sayuran","vegetables","YES"
"915","15","Gemma-SEA-LION v4 4B","structured-output","sos","soy sauce","YES"
"916","16","Gemma-SEA-LION v4 4B","structured-output","nasi","rice","YES"
"916","16","Gemma-SEA-LION v4 4B","structured-output","telur","egg","NO"
"916","16","Gemma-SEA-LION v4 4B","structured-output","sup ayam","chicken stock","YES"
"916","16","Gemma-SEA-LION v4 4B","structured-output","bawang merah","red onion","YES"
"916","16","Gemma-SEA-LION v4 4B","structured-output","bawang putih","garlic","YES"
"917","17","Gemma-SEA-LION v4 4B","structured-output","nasi","rice","YES"
"917","17","Gemma-SEA-LION v4 4B","structured-output","ayam","chicken","YES"
"917","17","Gemma-SEA-LION v4 4B","structured-output","telur","egg","NO"
"917","17","Gemma-SEA-LION v4 4B","structured-output","sup ayam","chicken broth","YES"
"917","17","Gemma-SEA-LION v4 4B","structured-output","bawang merah","red onion","YES"
"917","17","Gemma-SEA-LION v4 4B","structured-output","bawang putih","garlic","YES"
"918","18","Gemma-SEA-LION v4 4B","structured-output","nasi","rice","YES"
"918","18","Gemma-SEA-LION v4 4B","structured-output","ayam","chicken","YES"
"918","18","Gemma-SEA-LION v4 4B","structured-output","telur","egg","NO"
"918","18","Gemma-SEA-LION v4 4B","structured-output","bawang merah","red onion","YES"
"918","18","Gemma-SEA-LION v4 4B","structured-output","bawang putih","garlic","YES"
"918","18","Gemma-SEA-LION v4 4B","structured-output","cili api","chili pepper","YES"
"919","19","Gemma-SEA-LION v4 4B","structured-output","nasi","cooked rice","YES"
"919","19","Gemma-SEA-LION v4 4B","structured-output","telur","egg","YES"
"919","19","Gemma-SEA-LION v4 4B","structured-output","sayur campur","mixed vegetables","YES"
"919","19","Gemma-SEA-LION v4 4B","structured-output","sos cili","soy sauce","YES"
"919","19","Gemma-SEA-LION v4 4B","structured-output","minyak","oil","YES"
"920","20","Gemma-SEA-LION v4 4B","structured-output","nasi","rice","YES"
"920","20","Gemma-SEA-LION v4 4B","structured-output","daun pandan","pandan leaves","YES"
"920","20","Gemma-SEA-LION v4 4B","structured-output","air pati","coconut milk","YES"
"920","20","Gemma-SEA-LION v4 4B","structured-output","telur","egg","YES"
"920","20","Gemma-SEA-LION v4 4B","structured-output","ikan bilis","anchovies","YES"
"920","20","Gemma-SEA-LION v4 4B","structured-output","songe","preserved vegetables","YES"
"922","22","Gemma-SEA-LION v4 4B","structured-output","nasi","rice","YES"
"922","22","Gemma-SEA-LION v4 4B","structured-output","ayam","chicken","YES"
"922","22","Gemma-SEA-LION v4 4B","structured-output","telur","egg","NO"
"922","22","Gemma-SEA-LION v4 4B","structured-output","bawang merah","red onion","NO"
"922","22","Gemma-SEA-LION v4 4B","structured-output","bawang putih","garlic","NO"
"922","22","Gemma-SEA-LION v4 4B","structured-output","sosu","soy sauce","YES"
"923","23","Gemma-SEA-LION v4 4B","structured-output","nasi","rice","YES"
"923","23","Gemma-SEA-LION v4 4B","structured-output","telur","egg","YES"
"923","23","Gemma-SEA-LION v4 4B","structured-output","sup ayam","chicken stock","YES"
"923","23","Gemma-SEA-LION v4 4B","structured-output","bawang merah","red onion","YES"
"924","24","Gemma-SEA-LION v4 4B","structured-output","nasi","rice","YES"
"924","24","Gemma-SEA-LION v4 4B","structured-output","telur","egg","YES"
"924","24","Gemma-SEA-LION v4 4B","structured-output","sup ayam","chicken stock","YES"
"924","24","Gemma-SEA-LION v4 4B","structured-output","bawang merah","red onion","YES"
"924","24","Gemma-SEA-LION v4 4B","structured-output","bawang putih","garlic","YES"
"924","24","Gemma-SEA-LION v4 4B","structured-output","cabai","chili","NO"
"925","25","Gemma-SEA-LION v4 4B","structured-output","nasi","cooked rice","YES"
"925","25","Gemma-SEA-LION v4 4B","structured-output","telur","egg","NO"
"925","25","Gemma-SEA-LION v4 4B","structured-output","hidangan","preserved radish","YES"
"925","25","Gemma-SEA-LION v4 4B","structured-output","cabai","chili peppers","YES"
"926","26","Gemma-SEA-LION v4 4B","structured-output","nasi","rice","YES"
"926","26","Gemma-SEA-LION v4 4B","structured-output","ayam","chicken","YES"
"926","26","Gemma-SEA-LION v4 4B","structured-output","telur","egg","YES"
"926","26","Gemma-SEA-LION v4 4B","structured-output","bawang merah","red onion","YES"
"926","26","Gemma-SEA-LION v4 4B","structured-output","bawang putih","garlic","NO"
"926","26","Gemma-SEA-LION v4 4B","structured-output","sosu masak","soy sauce","YES"
"927","27","Gemma-SEA-LION v4 4B","structured-output","nasi","rice","YES"
"927","27","Gemma-SEA-LION v4 4B","structured-output","daun pandan","pandan leaves","YES"
"927","27","Gemma-SEA-LION v4 4B","structured-output","air rendam pati","rice washing water","NO"
"927","27","Gemma-SEA-LION v4 4B","structured-output","telur","egg","YES"
"927","27","Gemma-SEA-LION v4 4B","structured-output","ikan bilis","dried anchovies","YES"
"927","27","Gemma-SEA-LION v4 4B","structured-output","songe","preserved radish","YES"
"927","27","Gemma-SEA-LION v4 4B","structured-output","bawang merah","red onion","YES"
"927","27","Gemma-SEA-LION v4 4B","structured-output","bawang putih","garlic","YES"
"928","28","Gemma-SEA-LION v4 4B","structured-output","nasi","rice","YES"
"928","28","Gemma-SEA-LION v4 4B","structured-output","daun pandan","pandan leaves","YES"
"928","28","Gemma-SEA-LION v4 4B","structured-output","kurma","dates","YES"
"928","28","Gemma-SEA-LION v4 4B","structured-output","telur","egg","YES"
"928","28","Gemma-SEA-LION v4 4B","structured-output","ikan bilis","anchovies","YES"
"928","28","Gemma-SEA-LION v4 4B","structured-output","bunga telang","clamshells","YES"
"928","28","Gemma-SEA-LION v4 4B","structured-output","sosu","fish sauce","YES"
"929","29","Gemma-SEA-LION v4 4B","structured-output","nasi","rice","YES"
"929","29","Gemma-SEA-LION v4 4B","structured-output","ayam","chicken","YES"
"929","29","Gemma-SEA-LION v4 4B","structured-output","telur","egg","YES"
"929","29","Gemma-SEA-LION v4 4B","structured-output","sup ayam","chicken stock","YES"
"929","29","Gemma-SEA-LION v4 4B","structured-output","bawang merah","red onion","YES"
"929","29","Gemma-SEA-LION v4 4B","structured-output","bawang putih","garlic","NO"
"929","29","Gemma-SEA-LION v4 4B","structured-output","cili api","chili peppers","YES"
"930","30","Gemma-SEA-LION v4 4B","structured-output","nasi","rice","YES"
"930","30","Gemma-SEA-LION v4 4B","structured-output","telur","egg","YES"
"930","30","Gemma-SEA-LION v4 4B","structured-output","hidangan","chicken","NO"
"930","30","Gemma-SEA-LION v4 4B","structured-output","sayuran","vegetables","YES"
"930","30","Gemma-SEA-LION v4 4B","structured-output","sosu","soy sauce","YES"
"931","31","Gemma-SEA-LION v4 4B","structured-output","nasi","rice","YES"
"931","31","Gemma-SEA-LION v4 4B","structured-output","daun pandan","pandan leaves","YES"
"931","31","Gemma-SEA-LION v4 4B","structured-output","air pati","coconut milk","YES"
"931","31","Gemma-SEA-LION v4 4B","structured-output","telur","egg","YES"
"931","31","Gemma-SEA-LION v4 4B","structured-output","ikan bilis","anchovies","YES"
"931","31","Gemma-SEA-LION v4 4B","structured-output","songe"," peanuts","YES"
"931","31","Gemma-SEA-LION v4 4B","structured-output","tomato","tomato","YES"
"932","32","Gemma-SEA-LION v4 4B","structured-output","nasi","rice","YES"
"932","32","Gemma-SEA-LION v4 4B","structured-output","telur","egg","YES"
"932","32","Gemma-SEA-LION v4 4B","structured-output","hidangan","chicken","YES"
"932","32","Gemma-SEA-LION v4 4B","structured-output","sup","soy sauce","YES"
"933","33","Gemma-SEA-LION v4 4B","structured-output","nasi","rice","YES"
"933","33","Gemma-SEA-LION v4 4B","structured-output","ayam","chicken","NO"
"933","33","Gemma-SEA-LION v4 4B","structured-output","telur","egg","YES"
"933","33","Gemma-SEA-LION v4 4B","structured-output","sayur campur","mixed vegetables","YES"
"933","33","Gemma-SEA-LION v4 4B","structured-output","minyak masak","cooking oil","NO"
"934","34","Gemma-SEA-LION v4 4B","structured-output","nasi","rice","YES"
"934","34","Gemma-SEA-LION v4 4B","structured-output","ayam","chicken","YES"
"934","34","Gemma-SEA-LION v4 4B","structured-output","telur","egg","NO"
"934","34","Gemma-SEA-LION v4 4B","structured-output","bawang merah","red onion","YES"
"934","34","Gemma-SEA-LION v4 4B","structured-output","bawang putih","garlic","NO"
"934","34","Gemma-SEA-LION v4 4B","structured-output","sosu","soy sauce","NO"
"935","35","Gemma-SEA-LION v4 4B","structured-output","nasi","rice","YES"
"935","35","Gemma-SEA-LION v4 4B","structured-output","ayam","chicken","YES"
"935","35","Gemma-SEA-LION v4 4B","structured-output","telur","egg","YES"
"935","35","Gemma-SEA-LION v4 4B","structured-output","bawang merah","red onion","YES"
"935","35","Gemma-SEA-LION v4 4B","structured-output","bawang putih","garlic","NO"
"935","35","Gemma-SEA-LION v4 4B","structured-output","cili api","chili peppers","YES"
"936","36","Gemma-SEA-LION v4 4B","structured-output","nasi","rice","YES"
"936","36","Gemma-SEA-LION v4 4B","structured-output","telur","egg","YES"
"936","36","Gemma-SEA-LION v4 4B","structured-output","sup ayam","chicken stock","YES"
"936","36","Gemma-SEA-LION v4 4B","structured-output","sos tiram","soy sauce","YES"
"936","36","Gemma-SEA-LION v4 4B","structured-output","bawang merah","red onion","YES"
"936","36","Gemma-SEA-LION v4 4B","structured-output","bawang putih","garlic","NO"
"937","37","Gemma-SEA-LION v4 4B","structured-output","nasi","rice","YES"
"937","37","Gemma-SEA-LION v4 4B","structured-output","ayam","chicken","YES"
"937","37","Gemma-SEA-LION v4 4B","structured-output","telur","egg","YES"
"937","37","Gemma-SEA-LION v4 4B","structured-output","bawang merah","red onion","YES"
"937","37","Gemma-SEA-LION v4 4B","structured-output","bawang putih","garlic","YES"
"937","37","Gemma-SEA-LION v4 4B","structured-output","sosu masak","soy sauce","YES"
"939","39","Gemma-SEA-LION v4 4B","structured-output","nasi","cooked rice","YES"
"939","39","Gemma-SEA-LION v4 4B","structured-output","telur","egg","NO"
"939","39","Gemma-SEA-LION v4 4B","structured-output","sup ayam","chicken stock","YES"
"939","39","Gemma-SEA-LION v4 4B","structured-output","sos tenom","soy sauce","NO"
"939","39","Gemma-SEA-LION v4 4B","structured-output","bawang merah","red onion","NO"
"939","39","Gemma-SEA-LION v4 4B","structured-output","bawang putih","garlic","NO"
"940","40","Gemma-SEA-LION v4 4B","structured-output","nasi","rice","NO"
"940","40","Gemma-SEA-LION v4 4B","structured-output","daun pandan","pandan leaves","YES"
"940","40","Gemma-SEA-LION v4 4B","structured-output","air rendam pati","rice washing water","NO"
"940","40","Gemma-SEA-LION v4 4B","structured-output","telur","egg","NO"
"940","40","Gemma-SEA-LION v4 4B","structured-output","ikan bilis","anchovies","YES"
"940","40","Gemma-SEA-LION v4 4B","structured-output","songe","preserved vegetables","YES"
"940","40","Gemma-SEA-LION v4 4B","structured-output","buah keras","hard-boiled egg","NO"
"941","41","Gemma-SEA-LION v4 4B","structured-output","nasi","rice","YES"
"941","41","Gemma-SEA-LION v4 4B","structured-output","telur","egg","YES"
"941","41","Gemma-SEA-LION v4 4B","structured-output","hidangan ayam","chicken pieces","YES"
"941","41","Gemma-SEA-LION v4 4B","structured-output","bawang merah","red onion","YES"
"942","42","Gemma-SEA-LION v4 4B","structured-output","nasi","rice","YES"
"942","42","Gemma-SEA-LION v4 4B","structured-output","daun pandan","pandan leaves","YES"
"942","42","Gemma-SEA-LION v4 4B","structured-output","air rendam pati","rice washing water","YES"
"942","42","Gemma-SEA-LION v4 4B","structured-output","telur","egg","YES"
"942","42","Gemma-SEA-LION v4 4B","structured-output","ikan bilis","anchovies","YES"
"942","42","Gemma-SEA-LION v4 4B","structured-output","songe","preserved vegetables","YES"
"942","42","Gemma-SEA-LION v4 4B","structured-output","cabai","chili peppers","YES"
"943","43","Gemma-SEA-LION v4 4B","structured-output","nasi","rice","YES"
"943","43","Gemma-SEA-LION v4 4B","structured-output","ayam","chicken","YES"
"943","43","Gemma-SEA-LION v4 4B","structured-output","telur","egg","YES"
"943","43","Gemma-SEA-LION v4 4B","structured-output","bawang merah","red onion","NO"
"943","43","Gemma-SEA-LION v4 4B","structured-output","bawang putih","garlic","NO"
"943","43","Gemma-SEA-LION v4 4B","structured-output","cili api","chili peppers","YES"
"944","44","Gemma-SEA-LION v4 4B","structured-output","nasi","cooked rice","YES"
"944","44","Gemma-SEA-LION v4 4B","structured-output","telur","egg","YES"
"944","44","Gemma-SEA-LION v4 4B","structured-output","ikan bilis","dried anchovies","YES"
"944","44","Gemma-SEA-LION v4 4B","structured-output","bawang merah","red onion","YES"
"944","44","Gemma-SEA-LION v4 4B","structured-output","bawang putih","garlic","NO"
"944","44","Gemma-SEA-LION v4 4B","structured-output","cili api","chili peppers","YES"
"945","45","Gemma-SEA-LION v4 4B","structured-output","nasi","rice","YES"
"945","45","Gemma-SEA-LION v4 4B","structured-output","ayam","chicken","NO"
"945","45","Gemma-SEA-LION v4 4B","structured-output","telur","egg","NO"
"945","45","Gemma-SEA-LION v4 4B","structured-output","bawang merah","red onion","YES"
"945","45","Gemma-SEA-LION v4 4B","structured-output","bawang putih","garlic","NO"
"945","45","Gemma-SEA-LION v4 4B","structured-output","cili api","chili pepper","YES"
"946","46","Gemma-SEA-LION v4 4B","structured-output","nasi","rice","YES"
"946","46","Gemma-SEA-LION v4 4B","structured-output","ayam","chicken","YES"
"946","46","Gemma-SEA-LION v4 4B","structured-output","telur","egg","YES"
"946","46","Gemma-SEA-LION v4 4B","structured-output","bawang merah","red onion","YES"
"946","46","Gemma-SEA-LION v4 4B","structured-output","bawang putih","garlic","YES"
"946","46","Gemma-SEA-LION v4 4B","structured-output","cili api","chili pepper","YES"
"947","47","Gemma-SEA-LION v4 4B","structured-output","nasi","rice","YES"
"947","47","Gemma-SEA-LION v4 4B","structured-output","ayam","chicken","YES"
"947","47","Gemma-SEA-LION v4 4B","structured-output","telur","egg","YES"
"947","47","Gemma-SEA-LION v4 4B","structured-output","udang","shrimp","NO"
"947","47","Gemma-SEA-LION v4 4B","structured-output","bawang merah","red onion","NO"
"947","47","Gemma-SEA-LION v4 4B","structured-output","bawang putih","garlic","NO"
"947","47","Gemma-SEA-LION v4 4B","structured-output","cili api","chili pepper","NO"
"948","48","Gemma-SEA-LION v4 4B","structured-output","nasi","rice","YES"
"948","48","Gemma-SEA-LION v4 4B","structured-output","daun pandan","pandan leaves","YES"
"948","48","Gemma-SEA-LION v4 4B","structured-output","air pati","coconut milk","YES"
"948","48","Gemma-SEA-LION v4 4B","structured-output","telur","egg","NO"
"948","48","Gemma-SEA-LION v4 4B","structured-output","ikan bilis","anchovies","YES"
"948","48","Gemma-SEA-LION v4 4B","structured-output"," kacang merah","red beans","YES"
"948","48","Gemma-SEA-LION v4 4B","structured-output","buah limau","lime","YES"
"949","49","Gemma-SEA-LION v4 4B","structured-output","nasi","rice","YES"
"949","49","Gemma-SEA-LION v4 4B","structured-output","ayam","chicken","NO"
"949","49","Gemma-SEA-LION v4 4B","structured-output","telur","egg","NO"
"949","49","Gemma-SEA-LION v4 4B","structured-output","bawang merah","red onion","YES"
"949","49","Gemma-SEA-LION v4 4B","structured-output","bawang putih","garlic","NO"
"949","49","Gemma-SEA-LION v4 4B","structured-output","sosu masak","soy sauce","YES"
"949","49","Gemma-SEA-LION v4 4B","structured-output","cabai","chili","YES"
"950","50","Gemma-SEA-LION v4 4B","structured-output","nasi","rice","YES"
"950","50","Gemma-SEA-LION v4 4B","structured-output","telur","egg","YES"
"950","50","Gemma-SEA-LION v4 4B","structured-output","sup ayam","chicken stock","YES"
"950","50","Gemma-SEA-LION v4 4B","structured-output","sos cili","soy sauce","YES"
"963","13","MedGemma 4B","structured-output","nasi","rice","YES"
