experiment_id,transcript_id,model_name,technique_name,name_en,quantity_value,estimated_weight_g,quantity_value_culinary,estimated_weight_g
"203","3","MedGemma 4B","zero-shot","Green Beans","1.0","100.0",,"200.0"
"203","3","MedGemma 4B","zero-shot","Green Beans","1.0","100.0",,"20.0"
"203","3","MedGemma 4B","zero-shot","Green Beans","1.0","100.0",,"100.0"
"203","3","MedGemma 4B","zero-shot","Green Beans","1.0","100.0",,"200.0"
"203","3","MedGemma 4B","zero-shot","Green Beans","1.0","100.0",,"100.0"
"203","3","MedGemma 4B","zero-shot","Green Beans","1.0","100.0",,"100.0"
"203","3","MedGemma 4B","zero-shot","Green Beans","1.0","100.0","4.5","67.5"
"203","3","MedGemma 4B","zero-shot","Green Beans","1.0","100.0",,"5.0"
"203","3","MedGemma 4B","zero-shot","Green Beans","1.0","100.0",,"5.0"
"203","3","MedGemma 4B","zero-shot","Green Beans","1.0","100.0",,"5.0"
"203","3","MedGemma 4B","zero-shot","Green Beans","1.0","100.0","2.0","30.0"
"203","3","MedGemma 4B","zero-shot","Green Beans","1.0","100.0","2.0","10.0"
"203","3","MedGemma 4B","zero-shot","Green Beans","1.0","100.0","1.0","240.0"
"203","3","MedGemma 4B","zero-shot","Green Beans","1.0","100.0","1.0","5.0"
"203","3","MedGemma 4B","zero-shot","Green Beans","1.0","100.0",,"5.0"
"203","3","MedGemma 4B","zero-shot","Green Beans","1.0","100.0",,"5.0"
"203","3","MedGemma 4B","zero-shot","Green Beans","1.0","100.0",,"5.0"
"203","3","MedGemma 4B","zero-shot","Green Beans","1.0","100.0","3.0","450.0"
"203","3","MedGemma 4B","zero-shot","Green Beans","1.0","100.0","0.33","79.2"
"203","3","MedGemma 4B","zero-shot","Shrimp","1.0","150.0",,"200.0"
"203","3","MedGemma 4B","zero-shot","Shrimp","1.0","150.0",,"20.0"
"203","3","MedGemma 4B","zero-shot","Shrimp","1.0","150.0",,"100.0"
"203","3","MedGemma 4B","zero-shot","Shrimp","1.0","150.0",,"200.0"
"203","3","MedGemma 4B","zero-shot","Shrimp","1.0","150.0",,"100.0"
"203","3","MedGemma 4B","zero-shot","Shrimp","1.0","150.0",,"100.0"
"203","3","MedGemma 4B","zero-shot","Shrimp","1.0","150.0","4.5","67.5"
"203","3","MedGemma 4B","zero-shot","Shrimp","1.0","150.0",,"5.0"
"203","3","MedGemma 4B","zero-shot","Shrimp","1.0","150.0",,"5.0"
"203","3","MedGemma 4B","zero-shot","Shrimp","1.0","150.0",,"5.0"
"203","3","MedGemma 4B","zero-shot","Shrimp","1.0","150.0","2.0","30.0"
"203","3","MedGemma 4B","zero-shot","Shrimp","1.0","150.0","2.0","10.0"
"203","3","MedGemma 4B","zero-shot","Shrimp","1.0","150.0","1.0","240.0"
"203","3","MedGemma 4B","zero-shot","Shrimp","1.0","150.0","1.0","5.0"
"203","3","MedGemma 4B","zero-shot","Shrimp","1.0","150.0",,"5.0"
"203","3","MedGemma 4B","zero-shot","Shrimp","1.0","150.0",,"5.0"
"203","3","MedGemma 4B","zero-shot","Shrimp","1.0","150.0",,"5.0"
"203","3","MedGemma 4B","zero-shot","Shrimp","1.0","150.0","3.0","450.0"
"203","3","MedGemma 4B","zero-shot","Shrimp","1.0","150.0","0.33","79.2"
"203","3","MedGemma 4B","zero-shot","Dried Sardines/Anchovies","1.0","80.0",,"200.0"
"203","3","MedGemma 4B","zero-shot","Dried Sardines/Anchovies","1.0","80.0",,"20.0"
"203","3","MedGemma 4B","zero-shot","Dried Sardines/Anchovies","1.0","80.0",,"100.0"
"203","3","MedGemma 4B","zero-shot","Dried Sardines/Anchovies","1.0","80.0",,"200.0"
"203","3","MedGemma 4B","zero-shot","Dried Sardines/Anchovies","1.0","80.0",,"100.0"
"203","3","MedGemma 4B","zero-shot","Dried Sardines/Anchovies","1.0","80.0",,"100.0"
"203","3","MedGemma 4B","zero-shot","Dried Sardines/Anchovies","1.0","80.0","4.5","67.5"
"203","3","MedGemma 4B","zero-shot","Dried Sardines/Anchovies","1.0","80.0",,"5.0"
"203","3","MedGemma 4B","zero-shot","Dried Sardines/Anchovies","1.0","80.0",,"5.0"
"203","3","MedGemma 4B","zero-shot","Dried Sardines/Anchovies","1.0","80.0",,"5.0"
"203","3","MedGemma 4B","zero-shot","Dried Sardines/Anchovies","1.0","80.0","2.0","30.0"
"203","3","MedGemma 4B","zero-shot","Dried Sardines/Anchovies","1.0","80.0","2.0","10.0"
"203","3","MedGemma 4B","zero-shot","Dried Sardines/Anchovies","1.0","80.0","1.0","240.0"
"203","3","MedGemma 4B","zero-shot","Dried Sardines/Anchovies","1.0","80.0","1.0","5.0"
"203","3","MedGemma 4B","zero-shot","Dried Sardines/Anchovies","1.0","80.0",,"5.0"
"203","3","MedGemma 4B","zero-shot","Dried Sardines/Anchovies","1.0","80.0",,"5.0"
"203","3","MedGemma 4B","zero-shot","Dried Sardines/Anchovies","1.0","80.0",,"5.0"
"203","3","MedGemma 4B","zero-shot","Dried Sardines/Anchovies","1.0","80.0","3.0","450.0"
"203","3","MedGemma 4B","zero-shot","Dried Sardines/Anchovies","1.0","80.0","0.33","79.2"
"203","3","MedGemma 4B","zero-shot","Banana Leaf","4.0","50.0",,"200.0"
"203","3","MedGemma 4B","zero-shot","Banana Leaf","4.0","50.0",,"20.0"
"203","3","MedGemma 4B","zero-shot","Banana Leaf","4.0","50.0",,"100.0"
"203","3","MedGemma 4B","zero-shot","Banana Leaf","4.0","50.0",,"200.0"
"203","3","MedGemma 4B","zero-shot","Banana Leaf","4.0","50.0",,"100.0"
"203","3","MedGemma 4B","zero-shot","Banana Leaf","4.0","50.0",,"100.0"
"203","3","MedGemma 4B","zero-shot","Banana Leaf","4.0","50.0","4.5","67.5"
"203","3","MedGemma 4B","zero-shot","Banana Leaf","4.0","50.0",,"5.0"
"203","3","MedGemma 4B","zero-shot","Banana Leaf","4.0","50.0",,"5.0"
"203","3","MedGemma 4B","zero-shot","Banana Leaf","4.0","50.0",,"5.0"
"203","3","MedGemma 4B","zero-shot","Banana Leaf","4.0","50.0","2.0","30.0"
"203","3","MedGemma 4B","zero-shot","Banana Leaf","4.0","50.0","2.0","10.0"
"203","3","MedGemma 4B","zero-shot","Banana Leaf","4.0","50.0","1.0","240.0"
"203","3","MedGemma 4B","zero-shot","Banana Leaf","4.0","50.0","1.0","5.0"
"203","3","MedGemma 4B","zero-shot","Banana Leaf","4.0","50.0",,"5.0"
"203","3","MedGemma 4B","zero-shot","Banana Leaf","4.0","50.0",,"5.0"
"203","3","MedGemma 4B","zero-shot","Banana Leaf","4.0","50.0",,"5.0"
"203","3","MedGemma 4B","zero-shot","Banana Leaf","4.0","50.0","3.0","450.0"
"203","3","MedGemma 4B","zero-shot","Banana Leaf","4.0","50.0","0.33","79.2"
"203","3","MedGemma 4B","zero-shot","Pepper","1.0","5.0",,"200.0"
"203","3","MedGemma 4B","zero-shot","Pepper","1.0","5.0",,"20.0"
"203","3","MedGemma 4B","zero-shot","Pepper","1.0","5.0",,"100.0"
"203","3","MedGemma 4B","zero-shot","Pepper","1.0","5.0",,"200.0"
"203","3","MedGemma 4B","zero-shot","Pepper","1.0","5.0",,"100.0"
"203","3","MedGemma 4B","zero-shot","Pepper","1.0","5.0",,"100.0"
"203","3","MedGemma 4B","zero-shot","Pepper","1.0","5.0","4.5","67.5"
"203","3","MedGemma 4B","zero-shot","Pepper","1.0","5.0",,"5.0"
"203","3","MedGemma 4B","zero-shot","Pepper","1.0","5.0",,"5.0"
"203","3","MedGemma 4B","zero-shot","Pepper","1.0","5.0",,"5.0"
"203","3","MedGemma 4B","zero-shot","Pepper","1.0","5.0","2.0","30.0"
"203","3","MedGemma 4B","zero-shot","Pepper","1.0","5.0","2.0","10.0"
"203","3","MedGemma 4B","zero-shot","Pepper","1.0","5.0","1.0","240.0"
"203","3","MedGemma 4B","zero-shot","Pepper","1.0","5.0","1.0","5.0"
"203","3","MedGemma 4B","zero-shot","Pepper","1.0","5.0",,"5.0"
"203","3","MedGemma 4B","zero-shot","Pepper","1.0","5.0",,"5.0"
"203","3","MedGemma 4B","zero-shot","Pepper","1.0","5.0",,"5.0"
"203","3","MedGemma 4B","zero-shot","Pepper","1.0","5.0","3.0","450.0"
"203","3","MedGemma 4B","zero-shot","Pepper","1.0","5.0","0.33","79.2"
"203","3","MedGemma 4B","zero-shot","Sugar","1.0","5.0",,"200.0"
"203","3","MedGemma 4B","zero-shot","Sugar","1.0","5.0",,"20.0"
"203","3","MedGemma 4B","zero-shot","Sugar","1.0","5.0",,"100.0"
"203","3","MedGemma 4B","zero-shot","Sugar","1.0","5.0",,"200.0"
"203","3","MedGemma 4B","zero-shot","Sugar","1.0","5.0",,"100.0"
"203","3","MedGemma 4B","zero-shot","Sugar","1.0","5.0",,"100.0"
"203","3","MedGemma 4B","zero-shot","Sugar","1.0","5.0","4.5","67.5"
"203","3","MedGemma 4B","zero-shot","Sugar","1.0","5.0",,"5.0"
"203","3","MedGemma 4B","zero-shot","Sugar","1.0","5.0",,"5.0"
"203","3","MedGemma 4B","zero-shot","Sugar","1.0","5.0",,"5.0"
"203","3","MedGemma 4B","zero-shot","Sugar","1.0","5.0","2.0","30.0"
"203","3","MedGemma 4B","zero-shot","Sugar","1.0","5.0","2.0","10.0"
"203","3","MedGemma 4B","zero-shot","Sugar","1.0","5.0","1.0","240.0"
"203","3","MedGemma 4B","zero-shot","Sugar","1.0","5.0","1.0","5.0"
"203","3","MedGemma 4B","zero-shot","Sugar","1.0","5.0",,"5.0"
"203","3","MedGemma 4B","zero-shot","Sugar","1.0","5.0",,"5.0"
"203","3","MedGemma 4B","zero-shot","Sugar","1.0","5.0",,"5.0"
"203","3","MedGemma 4B","zero-shot","Sugar","1.0","5.0","3.0","450.0"
"203","3","MedGemma 4B","zero-shot","Sugar","1.0","5.0","0.33","79.2"
"203","3","MedGemma 4B","zero-shot","Salt","1.0","5.0",,"200.0"
"203","3","MedGemma 4B","zero-shot","Salt","1.0","5.0",,"20.0"
"203","3","MedGemma 4B","zero-shot","Salt","1.0","5.0",,"100.0"
"203","3","MedGemma 4B","zero-shot","Salt","1.0","5.0",,"200.0"
"203","3","MedGemma 4B","zero-shot","Salt","1.0","5.0",,"100.0"
"203","3","MedGemma 4B","zero-shot","Salt","1.0","5.0",,"100.0"
"203","3","MedGemma 4B","zero-shot","Salt","1.0","5.0","4.5","67.5"
"203","3","MedGemma 4B","zero-shot","Salt","1.0","5.0",,"5.0"
"203","3","MedGemma 4B","zero-shot","Salt","1.0","5.0",,"5.0"
"203","3","MedGemma 4B","zero-shot","Salt","1.0","5.0",,"5.0"
"203","3","MedGemma 4B","zero-shot","Salt","1.0","5.0","2.0","30.0"
"203","3","MedGemma 4B","zero-shot","Salt","1.0","5.0","2.0","10.0"
"203","3","MedGemma 4B","zero-shot","Salt","1.0","5.0","1.0","240.0"
"203","3","MedGemma 4B","zero-shot","Salt","1.0","5.0","1.0","5.0"
"203","3","MedGemma 4B","zero-shot","Salt","1.0","5.0",,"5.0"
"203","3","MedGemma 4B","zero-shot","Salt","1.0","5.0",,"5.0"
"203","3","MedGemma 4B","zero-shot","Salt","1.0","5.0",,"5.0"
"203","3","MedGemma 4B","zero-shot","Salt","1.0","5.0","3.0","450.0"
"203","3","MedGemma 4B","zero-shot","Salt","1.0","5.0","0.33","79.2"
"203","3","MedGemma 4B","zero-shot","Coconut Water","1.0","200.0",,"200.0"
"203","3","MedGemma 4B","zero-shot","Coconut Water","1.0","200.0",,"20.0"
"203","3","MedGemma 4B","zero-shot","Coconut Water","1.0","200.0",,"100.0"
"203","3","MedGemma 4B","zero-shot","Coconut Water","1.0","200.0",,"200.0"
"203","3","MedGemma 4B","zero-shot","Coconut Water","1.0","200.0",,"100.0"
"203","3","MedGemma 4B","zero-shot","Coconut Water","1.0","200.0",,"100.0"
"203","3","MedGemma 4B","zero-shot","Coconut Water","1.0","200.0","4.5","67.5"
"203","3","MedGemma 4B","zero-shot","Coconut Water","1.0","200.0",,"5.0"
"203","3","MedGemma 4B","zero-shot","Coconut Water","1.0","200.0",,"5.0"
"203","3","MedGemma 4B","zero-shot","Coconut Water","1.0","200.0",,"5.0"
"203","3","MedGemma 4B","zero-shot","Coconut Water","1.0","200.0","2.0","30.0"
"203","3","MedGemma 4B","zero-shot","Coconut Water","1.0","200.0","2.0","10.0"
"203","3","MedGemma 4B","zero-shot","Coconut Water","1.0","200.0","1.0","240.0"
"203","3","MedGemma 4B","zero-shot","Coconut Water","1.0","200.0","1.0","5.0"
"203","3","MedGemma 4B","zero-shot","Coconut Water","1.0","200.0",,"5.0"
"203","3","MedGemma 4B","zero-shot","Coconut Water","1.0","200.0",,"5.0"
"203","3","MedGemma 4B","zero-shot","Coconut Water","1.0","200.0",,"5.0"
"203","3","MedGemma 4B","zero-shot","Coconut Water","1.0","200.0","3.0","450.0"
"203","3","MedGemma 4B","zero-shot","Coconut Water","1.0","200.0","0.33","79.2"
"204","4","MedGemma 4B","zero-shot","Rice","1.0","150.0",,"5.0"
"204","4","MedGemma 4B","zero-shot","Rice","1.0","150.0","3.5","525.0"
"204","4","MedGemma 4B","zero-shot","Rice","1.0","150.0","3.0","45.0"
"204","4","MedGemma 4B","zero-shot","Rice","1.0","150.0",,"5.0"
"204","4","MedGemma 4B","zero-shot","Rice","1.0","150.0",,"50.0"
"204","4","MedGemma 4B","zero-shot","Rice","1.0","150.0","0.33","79.2"
"204","4","MedGemma 4B","zero-shot","Rice","1.0","150.0","1.0","5.0"
"204","4","MedGemma 4B","zero-shot","Rice","1.0","150.0",,"15.0"
"204","4","MedGemma 4B","zero-shot","Rice","1.0","150.0","3.0","15.0"
"204","4","MedGemma 4B","zero-shot","Rice","1.0","150.0","1.0","50.0"
"204","4","MedGemma 4B","zero-shot","Rice","1.0","150.0",,"15.0"
"204","4","MedGemma 4B","zero-shot","Rice","1.0","150.0",,"5.0"
"204","4","MedGemma 4B","zero-shot","Rice","1.0","150.0","1.0","15.0"
"204","4","MedGemma 4B","zero-shot","Rice","1.0","150.0",,"5.0"
"204","4","MedGemma 4B","zero-shot","Rice","1.0","150.0",,"50.0"
"204","4","MedGemma 4B","zero-shot","Water","1.0","200.0",,"5.0"
"204","4","MedGemma 4B","zero-shot","Water","1.0","200.0","3.5","525.0"
"204","4","MedGemma 4B","zero-shot","Water","1.0","200.0","3.0","45.0"
"204","4","MedGemma 4B","zero-shot","Water","1.0","200.0",,"5.0"
"204","4","MedGemma 4B","zero-shot","Water","1.0","200.0",,"50.0"
"204","4","MedGemma 4B","zero-shot","Water","1.0","200.0","0.33","79.2"
"204","4","MedGemma 4B","zero-shot","Water","1.0","200.0","1.0","5.0"
"204","4","MedGemma 4B","zero-shot","Water","1.0","200.0",,"15.0"
"204","4","MedGemma 4B","zero-shot","Water","1.0","200.0","3.0","15.0"
"204","4","MedGemma 4B","zero-shot","Water","1.0","200.0","1.0","50.0"
"204","4","MedGemma 4B","zero-shot","Water","1.0","200.0",,"15.0"
"204","4","MedGemma 4B","zero-shot","Water","1.0","200.0",,"5.0"
"204","4","MedGemma 4B","zero-shot","Water","1.0","200.0","1.0","15.0"
"204","4","MedGemma 4B","zero-shot","Water","1.0","200.0",,"5.0"
"204","4","MedGemma 4B","zero-shot","Water","1.0","200.0",,"50.0"
"204","4","MedGemma 4B","zero-shot","Coconut Leaves","1.0","50.0",,"5.0"
"204","4","MedGemma 4B","zero-shot","Coconut Leaves","1.0","50.0","3.5","525.0"
"204","4","MedGemma 4B","zero-shot","Coconut Leaves","1.0","50.0","3.0","45.0"
"204","4","MedGemma 4B","zero-shot","Coconut Leaves","1.0","50.0",,"5.0"
"204","4","MedGemma 4B","zero-shot","Coconut Leaves","1.0","50.0",,"50.0"
"204","4","MedGemma 4B","zero-shot","Coconut Leaves","1.0","50.0","0.33","79.2"
"204","4","MedGemma 4B","zero-shot","Coconut Leaves","1.0","50.0","1.0","5.0"
"204","4","MedGemma 4B","zero-shot","Coconut Leaves","1.0","50.0",,"15.0"
"204","4","MedGemma 4B","zero-shot","Coconut Leaves","1.0","50.0","3.0","15.0"
"204","4","MedGemma 4B","zero-shot","Coconut Leaves","1.0","50.0","1.0","50.0"
"204","4","MedGemma 4B","zero-shot","Coconut Leaves","1.0","50.0",,"15.0"
"204","4","MedGemma 4B","zero-shot","Coconut Leaves","1.0","50.0",,"5.0"
"204","4","MedGemma 4B","zero-shot","Coconut Leaves","1.0","50.0","1.0","15.0"
"204","4","MedGemma 4B","zero-shot","Coconut Leaves","1.0","50.0",,"5.0"
"204","4","MedGemma 4B","zero-shot","Coconut Leaves","1.0","50.0",,"50.0"
"204","4","MedGemma 4B","zero-shot","Water","2.0","400.0",,"5.0"
"204","4","MedGemma 4B","zero-shot","Water","2.0","400.0","3.5","525.0"
"204","4","MedGemma 4B","zero-shot","Water","2.0","400.0","3.0","45.0"
"204","4","MedGemma 4B","zero-shot","Water","2.0","400.0",,"5.0"
"204","4","MedGemma 4B","zero-shot","Water","2.0","400.0",,"50.0"
"204","4","MedGemma 4B","zero-shot","Water","2.0","400.0","0.33","79.2"
"204","4","MedGemma 4B","zero-shot","Water","2.0","400.0","1.0","5.0"
"204","4","MedGemma 4B","zero-shot","Water","2.0","400.0",,"15.0"
"204","4","MedGemma 4B","zero-shot","Water","2.0","400.0","3.0","15.0"
"204","4","MedGemma 4B","zero-shot","Water","2.0","400.0","1.0","50.0"
"204","4","MedGemma 4B","zero-shot","Water","2.0","400.0",,"15.0"
"204","4","MedGemma 4B","zero-shot","Water","2.0","400.0",,"5.0"
"204","4","MedGemma 4B","zero-shot","Water","2.0","400.0","1.0","15.0"
"204","4","MedGemma 4B","zero-shot","Water","2.0","400.0",,"5.0"
"204","4","MedGemma 4B","zero-shot","Water","2.0","400.0",,"50.0"
"204","4","MedGemma 4B","zero-shot","Anchovies","1.0","80.0",,"5.0"
"204","4","MedGemma 4B","zero-shot","Anchovies","1.0","80.0","3.5","525.0"
"204","4","MedGemma 4B","zero-shot","Anchovies","1.0","80.0","3.0","45.0"
"204","4","MedGemma 4B","zero-shot","Anchovies","1.0","80.0",,"5.0"
"204","4","MedGemma 4B","zero-shot","Anchovies","1.0","80.0",,"50.0"
"204","4","MedGemma 4B","zero-shot","Anchovies","1.0","80.0","0.33","79.2"
"204","4","MedGemma 4B","zero-shot","Anchovies","1.0","80.0","1.0","5.0"
"204","4","MedGemma 4B","zero-shot","Anchovies","1.0","80.0",,"15.0"
"204","4","MedGemma 4B","zero-shot","Anchovies","1.0","80.0","3.0","15.0"
"204","4","MedGemma 4B","zero-shot","Anchovies","1.0","80.0","1.0","50.0"
"204","4","MedGemma 4B","zero-shot","Anchovies","1.0","80.0",,"15.0"
"204","4","MedGemma 4B","zero-shot","Anchovies","1.0","80.0",,"5.0"
"204","4","MedGemma 4B","zero-shot","Anchovies","1.0","80.0","1.0","15.0"
"204","4","MedGemma 4B","zero-shot","Anchovies","1.0","80.0",,"5.0"
"204","4","MedGemma 4B","zero-shot","Anchovies","1.0","80.0",,"50.0"
"204","4","MedGemma 4B","zero-shot","Salted Eggs","2.0","160.0",,"5.0"
"204","4","MedGemma 4B","zero-shot","Salted Eggs","2.0","160.0","3.5","525.0"
"204","4","MedGemma 4B","zero-shot","Salted Eggs","2.0","160.0","3.0","45.0"
"204","4","MedGemma 4B","zero-shot","Salted Eggs","2.0","160.0",,"5.0"
"204","4","MedGemma 4B","zero-shot","Salted Eggs","2.0","160.0",,"50.0"
"204","4","MedGemma 4B","zero-shot","Salted Eggs","2.0","160.0","0.33","79.2"
"204","4","MedGemma 4B","zero-shot","Salted Eggs","2.0","160.0","1.0","5.0"
"204","4","MedGemma 4B","zero-shot","Salted Eggs","2.0","160.0",,"15.0"
"204","4","MedGemma 4B","zero-shot","Salted Eggs","2.0","160.0","3.0","15.0"
"204","4","MedGemma 4B","zero-shot","Salted Eggs","2.0","160.0","1.0","50.0"
"204","4","MedGemma 4B","zero-shot","Salted Eggs","2.0","160.0",,"15.0"
"204","4","MedGemma 4B","zero-shot","Salted Eggs","2.0","160.0",,"5.0"
"204","4","MedGemma 4B","zero-shot","Salted Eggs","2.0","160.0","1.0","15.0"
"204","4","MedGemma 4B","zero-shot","Salted Eggs","2.0","160.0",,"5.0"
"204","4","MedGemma 4B","zero-shot","Salted Eggs","2.0","160.0",,"50.0"
"204","4","MedGemma 4B","zero-shot","Cilantro","2.0","30.0",,"5.0"
"204","4","MedGemma 4B","zero-shot","Cilantro","2.0","30.0","3.5","525.0"
"204","4","MedGemma 4B","zero-shot","Cilantro","2.0","30.0","3.0","45.0"
"204","4","MedGemma 4B","zero-shot","Cilantro","2.0","30.0",,"5.0"
"204","4","MedGemma 4B","zero-shot","Cilantro","2.0","30.0",,"50.0"
"204","4","MedGemma 4B","zero-shot","Cilantro","2.0","30.0","0.33","79.2"
"204","4","MedGemma 4B","zero-shot","Cilantro","2.0","30.0","1.0","5.0"
"204","4","MedGemma 4B","zero-shot","Cilantro","2.0","30.0",,"15.0"
"204","4","MedGemma 4B","zero-shot","Cilantro","2.0","30.0","3.0","15.0"
"204","4","MedGemma 4B","zero-shot","Cilantro","2.0","30.0","1.0","50.0"
"204","4","MedGemma 4B","zero-shot","Cilantro","2.0","30.0",,"15.0"
"204","4","MedGemma 4B","zero-shot","Cilantro","2.0","30.0",,"5.0"
"204","4","MedGemma 4B","zero-shot","Cilantro","2.0","30.0","1.0","15.0"
"204","4","MedGemma 4B","zero-shot","Cilantro","2.0","30.0",,"5.0"
"204","4","MedGemma 4B","zero-shot","Cilantro","2.0","30.0",,"50.0"
"204","4","MedGemma 4B","zero-shot","Lemongrass","1.0","20.0",,"5.0"
"204","4","MedGemma 4B","zero-shot","Lemongrass","1.0","20.0","3.5","525.0"
"204","4","MedGemma 4B","zero-shot","Lemongrass","1.0","20.0","3.0","45.0"
"204","4","MedGemma 4B","zero-shot","Lemongrass","1.0","20.0",,"5.0"
"204","4","MedGemma 4B","zero-shot","Lemongrass","1.0","20.0",,"50.0"
"204","4","MedGemma 4B","zero-shot","Lemongrass","1.0","20.0","0.33","79.2"
"204","4","MedGemma 4B","zero-shot","Lemongrass","1.0","20.0","1.0","5.0"
"204","4","MedGemma 4B","zero-shot","Lemongrass","1.0","20.0",,"15.0"
"204","4","MedGemma 4B","zero-shot","Lemongrass","1.0","20.0","3.0","15.0"
"204","4","MedGemma 4B","zero-shot","Lemongrass","1.0","20.0","1.0","50.0"
"204","4","MedGemma 4B","zero-shot","Lemongrass","1.0","20.0",,"15.0"
"204","4","MedGemma 4B","zero-shot","Lemongrass","1.0","20.0",,"5.0"
"204","4","MedGemma 4B","zero-shot","Lemongrass","1.0","20.0","1.0","15.0"
"204","4","MedGemma 4B","zero-shot","Lemongrass","1.0","20.0",,"5.0"
"204","4","MedGemma 4B","zero-shot","Lemongrass","1.0","20.0",,"50.0"
"204","4","MedGemma 4B","zero-shot","Red Sugar","1.0","20.0",,"5.0"
"204","4","MedGemma 4B","zero-shot","Red Sugar","1.0","20.0","3.5","525.0"
"204","4","MedGemma 4B","zero-shot","Red Sugar","1.0","20.0","3.0","45.0"
"204","4","MedGemma 4B","zero-shot","Red Sugar","1.0","20.0",,"5.0"
"204","4","MedGemma 4B","zero-shot","Red Sugar","1.0","20.0",,"50.0"
"204","4","MedGemma 4B","zero-shot","Red Sugar","1.0","20.0","0.33","79.2"
"204","4","MedGemma 4B","zero-shot","Red Sugar","1.0","20.0","1.0","5.0"
"204","4","MedGemma 4B","zero-shot","Red Sugar","1.0","20.0",,"15.0"
"204","4","MedGemma 4B","zero-shot","Red Sugar","1.0","20.0","3.0","15.0"
"204","4","MedGemma 4B","zero-shot","Red Sugar","1.0","20.0","1.0","50.0"
"204","4","MedGemma 4B","zero-shot","Red Sugar","1.0","20.0",,"15.0"
"204","4","MedGemma 4B","zero-shot","Red Sugar","1.0","20.0",,"5.0"
"204","4","MedGemma 4B","zero-shot","Red Sugar","1.0","20.0","1.0","15.0"
"204","4","MedGemma 4B","zero-shot","Red Sugar","1.0","20.0",,"5.0"
"204","4","MedGemma 4B","zero-shot","Red Sugar","1.0","20.0",,"50.0"
"204","4","MedGemma 4B","zero-shot","Salt","1.0","10.0",,"5.0"
"204","4","MedGemma 4B","zero-shot","Salt","1.0","10.0","3.5","525.0"
"204","4","MedGemma 4B","zero-shot","Salt","1.0","10.0","3.0","45.0"
"204","4","MedGemma 4B","zero-shot","Salt","1.0","10.0",,"5.0"
"204","4","MedGemma 4B","zero-shot","Salt","1.0","10.0",,"50.0"
"204","4","MedGemma 4B","zero-shot","Salt","1.0","10.0","0.33","79.2"
"204","4","MedGemma 4B","zero-shot","Salt","1.0","10.0","1.0","5.0"
"204","4","MedGemma 4B","zero-shot","Salt","1.0","10.0",,"15.0"
"204","4","MedGemma 4B","zero-shot","Salt","1.0","10.0","3.0","15.0"
"204","4","MedGemma 4B","zero-shot","Salt","1.0","10.0","1.0","50.0"
"204","4","MedGemma 4B","zero-shot","Salt","1.0","10.0",,"15.0"
"204","4","MedGemma 4B","zero-shot","Salt","1.0","10.0",,"5.0"
"204","4","MedGemma 4B","zero-shot","Salt","1.0","10.0","1.0","15.0"
"204","4","MedGemma 4B","zero-shot","Salt","1.0","10.0",,"5.0"
"204","4","MedGemma 4B","zero-shot","Salt","1.0","10.0",,"50.0"
"204","4","MedGemma 4B","zero-shot","Water","1.0","20.0",,"5.0"
"204","4","MedGemma 4B","zero-shot","Water","1.0","20.0","3.5","525.0"
"204","4","MedGemma 4B","zero-shot","Water","1.0","20.0","3.0","45.0"
